movie_index,production_company,movie_id
691,Bandai Visual,128253
691,Hakuhodo DY Media Partners,128253
691,.hack Conglomerate,128253
691,Cyber Connect 2,128253
691,FlyingDog,128253
691,Bandai Namco Entertainment,128253
691,ANIMA,128253
692,Bavaria Pictures,26497
692,Falcom Media,26497
692,Ambient Entertainment,26497
693,Holiday Hill Farm,54408
694,Les Films Action,24432
694,SPZ Entertainment,24432
694,Bolex Brothers,24432
694,Pathé,24432
695,The LEGO Group,1515395
695,Atomic Cartoons,1515395
695,Disney Television Animation,1515395
696,Les' Copaque,67792
697,Polygon Pictures,725986
697,THE KLOCKWORX,725986
697,King Records,725986
698,Polygon Pictures,593240
699,Big Idea Productions,273296
700,Prana Studios,13017
700,Flame Ventures,13017
700,The Jim Henson Company,13017
701,,394322
702,,337302
703,Fondazione Prada,1517206
703,2 Lizards,1517206
703,Hi! Production,1517206
703,SB Films,1517206
704,Warner Bros. China,1497970
704,China Film 中国电影股份,1497970
704,Wu Zhou Film Distribution,1497970
704,Original Force Animation,1497970
704,Origin Animation,1497970
704,China Film Group Corporation,1497970
705,,1224422
706,Capcom,1102104
706,FLAGSHIP LINE,1102104
707,Aichholzer Film,831728
707,Filmbüro Münchner Freiheit,831728
707,ARRI Media,831728
708,Filmko Film,811634
708,ITS CARTOON,811634
709,Passion Pictures,287018
709,Cartoon Network Studios,287018
710,Toei Animation,690959
711,Ringling College of Art + Design,284682
712,Draconian Films,371914
713,Bron Studios,345942
713,Entertainment One,345942
713,Téléfilm Canada,345942
714,Warner Bros. Animation,113736
714,Reel FX Creative Studios,113736
714,Warner Bros. Pictures,113736
715,Cinema Foundation of Russia,377883
715,"Animation Studio ""Petersburg""",377883
715,Art Pictures Studio,377883
715,Universal Pictures,377883
715,Riki Group,377883
716,Big Idea Productions,261409
717,Korea Educational Broadcasting System (EBS),128475
718,HiT Entertainment,292821
718,Arc Productions,292821
719,Ánima Estudios,293644
719,Discreet Arts Productions,293644
720,ICON Creative Studio,1276521
720,Centurion Pictures,1276521
720,Global Constellation,1276521
721,100studio,1235451
722,RiFF studio,1134424
723,Big Idea Productions,471423
724,Big Idea Productions,273302
724,World Entertainment,273302
725,Polygon Pictures,1071101
726,Mattel,1034470
726,Mainframe Studios,1034470
727,Big Idea Productions,314580
728,Polygon Pictures,427593
728,TOHO,427593
728,Kodansha,427593
729,Ánima Estudios,749618
730,Sanzigen,745115
730,Bushiroad,745115
731,Illumination,580312
732,khara,365930
732,Sola Digital Arts,365930
732,Dwango,365930
733,Jam Filled Toronto,534789
733,Mattel Creations,534789
733,Mattel,534789
734,Jam Filled Toronto,470370
734,Mattel Creations,470370
734,Mattel,470370
735,Mainframe Entertainment,59777
735,King Features Syndicate,59777
735,Nuance Productions,59777
736,NEST Family Entertainment,141102
736,Sony Pictures,141102
736,Crest Animation,141102
737,DreamWorks Animation Television,653904
738,The LEGO Group,1549292
738,Atomic Cartoons,1549292
738,Disney Television Animation,1549292
739,Art Pictures Studio,367961
739,Glukoza Production,367961
739,Sparky Animation Studio,367961
739,Cinema Foundation of Russia,367961
740,,504159
741,,1005390
742,vewn,984824
743,Huaqiang Fangte Animation,931404
743,Fantawild Animation,931404
744,Guggenheim Foundation,346950
744,New York Institute of Technology,346950
744,Electronic Arts Intermix,346950
745,Nitrogen Studios Canada,73829
745,HiT Entertainment,73829
746,ESIA 3D Bellecour,496051
747,Gold Valley Films,708352
747,Gold Valley Films,708352
748,Art and Animation Studio,21188
749,DDG,51800
749,Passworld,51800
749,Dolphin-Films,51800
750,Studio Soi,429657
750,Nickelodeon Animation Studio,429657
751,Crest Animation,254263
751,Motion Makers Animation Studio Pvt. Ltd.,254263
751,NEST Family Entertainment,254263
752,Ulysse Production,106631
752,Nordisk Film Denmark,106631
753,Astro Shaw,1274214
753,Monsta Studios,1274214
754,Slow Curve,1103432
754,Polygon Pictures,1103432
754,GAGA Corporation,1103432
755,Bushiroad,922495
755,Sanzigen,922495
756,Bushiroad,798581
756,Sanzigen,798581
757,Art and Animation Studio,184313
757,Bontonfilm,184313
757,Česká televize,184313
758,Mainframe Studios,726940
759,Madhouse,37425
759,Imagimax,37425
759,Def2Shoot,37425
759,Dynamo Pictures,37425
760,Pixar,246673
760,Children's Television Workshop,246673
761,Fuzzy Realms,165181
762,Nitrogen Studios Canada,132156
762,HiT Entertainment,132156
763,Ambient Media,200752
763,Thaumatrope Animation,200752
763,Star Cinema – ABS-CBN Film Productions,200752
764,Anderson Merchandisers,348746
765,Guerra Toons,1198426
766,Beijing Kaku Media,931405
766,Beijing Xinxi Pictures,931405
766,Chengdu Sound U Media Co.,931405
766,Chongqing Publishing Group,931405
766,Dasheng Times Cultural,931405
766,Douyin Culture,931405
766,GuangZhou Tongjiatong Education Consulting,931405
766,Jash Film,931405
766,Qingdao City Media,931405
766,Shanghai Huan Ma Culture Media,931405
766,Shen Zhen Tongdaodashu Media,931405
766,Soular Animation Studios,931405
766,Suzhou VSOChina Network Technology Co.,931405
766,Zhejiang Shun Produce Co.,931405
766,Zhujiang Film Group,931405
766,Huaxia Film Distribution,931405
767,Sanzigen,843252
767,Bushiroad,843252
768,The Animation Workshop,707459
769,La Fiesta,205432
770,Primer Frame,169856
771,,145619
772,Big Film Entertainment,52541
773,DreamWorks Animation,118251
774,Nitrogen Studios Canada,76263
775,HiT Entertainment,221029
775,Arc Productions,221029
776,The Asylum,1449951
777,"The Animation Workshop, Viborg (DK)",96458
778,Sola Digital Arts,1104401
778,Production I.G,1104401
778,FlyingDog,1104401
779,Horgos Coloroom Pictures,1026821
779,CHARM ANIMATION,1026821
780,Studio 101,881201
781,Reel FX Creative Studios,60823
781,Warner Bros. Animation,60823
781,Warner Bros. Pictures,60823
782,Reel FX Creative Studios,48741
782,Warner Bros. Animation,48741
782,Warner Bros. Pictures,48741
783,DreamWorks Animation,118254
784,Illumination,624993
784,Universal Pictures,624993
785,Warner Bros. Animation,103977
785,Reel FX Creative Studios,103977
785,Warner Bros. Pictures,103977
786,,416403
787,CarpeDiem Film & TV,534313
788,Streetlight Animation,510096
788,NEST Family Entertainment,510096
788,Sony Wonder,510096
789,Big Idea Productions,269052
790,,103194
791,"Animusic, LLC",22188
792,Silver Ant,79842
793,HiT Entertainment,399268
793,Arc Productions,399268
794,Mattel,1425816
795,Mainframe Studios,1170657
795,Mattel,1170657
796,Streetlight Animation,1118203
796,NEST Family Entertainment,1118203
797,Blender Foundation,891761
797,Blender Animation Studio,891761
797,Keflix Global Networks,891761
798,,91523
799,Anima Vitae,146647
800,Miramar Images Inc.,59169
801,The Monk Studios,650270
801,GAGA Corporation,650270
801,KEICA,650270
802,Supinfocom,312998
803,Big Idea Productions,273310
804,Illumination,125448
805,Like A Photon Creative,732721
805,Odin's Eye Animation,732721
805,Universal Pictures (Australasia),732721
805,Particular Crowd,732721
805,Pony Up Picture Studios,732721
806,Bob Godfrey Films,208561
806,British Lion Films,208561
806,Grantstern Films,208561
807,Mattel,481583
808,Bushiroad,613199
808,Sanzigen,613199
809,Fantawild Animation,581218
810,Licensing Brands,597840
810,Luminescence,597840
810,Lionsgate,597840
810,Cinema Foundation of Russia,597840
811,Sky Angel Network,412823
811,Jimichelion Entertainment,412823
811,FaithWorks,412823
812,Tundra Productions,33137
812,Colorland Animation Productions,33137
812,Miramax,33137
813,Wide-Eyed Entertainment,62428
813,Yap Films,62428
814,Atomic Cartoons,899249
814,Marvel Entertainment,899249
814,The LEGO Group,899249
815,CRAFTAR,857756
815,WOWOW,857756
816,khara,471278
817,Turner International Asia Pacific Limited,381372
817,Stretch Films,381372
817,Cartoon Network Studios,381372
818,Bugbrain Institute,529811
819,Esse & Bi Cinematografica Produzione,109423
819,Dujass Film,109423
820,Pixar,287097
820,Children's Television Workshop,287097
821,Simpals,369855
822,Splash Entertainment,601131
822,Dream Factory Group,601131
822,Assemblage Entertainment,601131
822,Lionsgate,601131
822,Telegael,601131
822,Mandate International,601131
822,Yang Yang Pictures,601131
822,Discreet Arts Productions,601131
823,Sunrise Productions,46256
823,Animated Family Films,46256
823,Character Matters,46256
824,Mont Blanc Entertainment,1309423
824,3DCG Movie Seminar,1309423
824,Digital Hollywood University,1309423
825,Sony Wonder,718100
825,Streetlight Animation,718100
825,NEST Family Entertainment,718100
826,深圳华强数字动漫有限公司,844158
827,Video Brinquedo,154634
828,SUNRISE,705948
829,Illumination,125445
830,Miramar Images Inc.,165220
831,Disney Television Animation,280221
832,The Asylum,1136767
832,"The Global Asylum, LLC.",1136767
832,Eagle Entertainment,1136767
833,Splash Entertainment,1054972
833,Huayi Brothers Pictures 浙江华谊兄弟影业,1054972
833,HB Wink Animation,1054972
833,Lionsgate,1054972
834,,178442
835,Rainmaker Entertainment,810776
835,Mattel,810776
836,Toei Animation,459926
837,Studio Deen,432130
837,DAX Production,432130
838,Archer Entertainment Group,123187
838,Improvision Corporation,123187
839,Meat Dept,434444
839,Noodles Production,434444
840,Columbia Pictures,27037
840,Sony Pictures Animation,27037
840,Prana Studios,27037
841,HiT Entertainment,327677
841,Arc Productions,327677
842,Universal Animation Studios,74147
842,Crest Animation,74147
843,Alkay Animation Prague,415031
843,Total HelpArt T.H.A.,415031
843,Česká televize,415031
843,PubRes,415031
843,Filmosaurus Rex,415031
843,HBO Europe,415031
844,Perfiki Kreasindo,1526275
845,Brown Bag Films,1497036
846,,1370761
847,Astro Shaw,1369617
847,Les' Copaque,1369617
848,Technicolor Animation,395885
848,Mattel,395885
849,Blue Sky Studios,121678
849,20th Century Fox Animation,121678
849,20th Century Fox,121678
850,,474386
851,Big Idea Productions,273122
852,,401791
853,Pixar,300247
854,Ruthless Studios,750578
855,Diedra,676575
855,Zagreb Film,676575
855,Zycon Media,676575
856,"Animusic, LLC",22191
857,Huaqing Chuanqi,541057
857,Quhe Culture,541057
857,Beijing Weiying Shidai Technology (WePiao),541057
857,Horgos Youmeng Culture,541057
857,"Yuyue Pictures (Tianjin) Co., Ltd.",541057
857,Beijing Rocen Digital 北京若森数字,541057
858,International Business Machines (IBM),93507
859,DKP Studios,275065
859,Big Idea Productions,275065
860,DreamWorks Animation,456661
861,,223605
862,Video Brinquedo,199700
863,Wolf Tracer Studios Inc,413817
863,North Pole Productions LLC,413817
863,J Rose Productions,413817
864,Splash Entertainment,610045
864,Lionsgate,610045
864,Dream Factory Group,610045
864,Telegael,610045
864,Assemblage Entertainment,610045
864,Discreet Arts Productions,610045
864,Mandate International,610045
864,Yang Yang Pictures,610045
865,The Little Giantz,681783
865,Visinema Pictures,681783
866,Columbia TriStar Home Entertainment,212088
866,Dan Krech Productions,212088
867,CoMix Wave Films,46249
867,Media Factory,46249
868,Natural Image,116977
868,Threshold Animation Studios,116977
869,Dream Garden LLC,75421
869,MoonScoop,75421
869,Prana Animation Studios,75421
869,Prana Studios,75421
870,Streetlight Animation,414223
870,NEST Family Entertainment,414223
871,Qvisten Animation,1016069
871,Studio 100 Film,1016069
872,Tianjin Maoyan Media,1155234
873,Lions Gate Films,18934
873,Mainframe Entertainment,18934
873,Marc Brown Studios,18934
873,RichCrest Animation,18934
873,Kidtoon Films,18934
873,GBH,18934
874,ESMA,933720
875,,844414
876,Dissidenz Films,837763
876,Rapid Eye Movies,837763
876,Red Cigarette Media,837763
876,Civic Studios,837763
876,Cofinova 18,837763
877,Buildup,265819
877,Deiz Production,265819
877,SUNRISE,265819
877,Bandai Visual,265819
878,École des Nouvelles Images,574366
878,MegaComputeur,574366
879,Studio Dadashow,432703
880,,22859
881,Sony Wonder,605829
881,Streetlight Animation,605829
881,NEST Family Entertainment,605829
882,,630044
883,KRU Studios,488397
884,Streetlight Animation,443484
884,NEST Family Entertainment,443484
884,Sony Wonder,443484
885,Simka Entertainment,173931
885,Beijing Film Academy,173931
885,CCBAD,173931
885,Grindstone Entertainment Group,173931
885,Tianjin Film Studio,173931
885,Tianjin North Film Group,173931
886,Awesometown Entertainment,387892
886,Vanguard Animation,387892
886,SC Films International,387892
887,WinSing Animation,1303336
887,bilibili,1303336
887,Zhejiang Dongyang Xiaoyuzhou Film & TV Media,1303336
887,Youku,1303336
888,Beijing Rocen Digital 北京若森数字,1221210
889,Mattel,1165223
889,Kickstart Entertainment,1165223
890,,455424
891,Mainframe Entertainment,141263
891,Funimation Global Group,141263
891,Alliance Atlantis,141263
892,Orellana Pictures,78807
893,Mainframe Studios,752885
894,,260091
895,Film Brokers International,42078
895,Great Highway Company,42078
896,SUNRISE,684583
896,Bandai Digital Entertainment,684583
897,Huaqiang Fangte Animation,335832
898,"Job, Joris & Marieke",1327927
899,Studio N,1252371
899,LOCUS Corporation,1252371
900,TAT Productions,808264
901,Monsta Studios,1051180
901,Astro Shaw,1051180
902,Illumination,1018814
903,Mattel,790811
904,,48270
905,nWave Pictures,58904
906,Pixar,300445
907,Janis Rozentals Art Highschool,274353
908,Qvisten Animation,557642
908,Dyreparken,557642
909,John K. Studios,610672
910,DiC Entertainment,64633
910,Mainframe Entertainment,64633
911,khara,363263
912,Classic Media,246439
912,Kapow Pictures Pty Ltd,246439
912,Ambience Entertainment,246439
913,Ulysses Filmproduktion,587065
913,Fabrique d'images,587065
914,Fantawild Animation,529426
915,The Asylum,674942
916,The Jim Henson Company,26187
916,Prana Studios,26187
916,Flame Ventures,26187
917,Light Chaser Animation Studios,1481390
917,Shanghai Ruyi Film & TV Production 上海儒意影视制作,1481390
917,Wanda Pictures,1481390
917,Tao Piao Piao 淘票票,1481390
917,China Film Group Corporation,1481390
918,Huaqiang Fangte Animation,1078012
919,Something's Awry Productions,1049830
920,Daysview Digital Image,1028318
920,Sunac Pictures,1028318
921,Digital Tokiwa Village Project,437525
921,DOGA,437525
922,Arc Productions,273119
922,DKP Studios,273119
922,Big Idea Productions,273119
923,Spark Plug Entertainment,85405
924,HEROmation,655279
925,Digital Dream Studios,35715
926,The Asylum,460992
927,Legendtoonland,407636
928,Simon West Productions,363890
929,Enterbrain,80394
930,M.A.R.K. 13,1455686
930,Toon2Tango,1455686
930,Studio 56,1455686
930,Curiosity Ink Media,1455686
931,Cavebarn Studios,374648
932,Bilibaba,355200
933,Productions 10th Ave,764807
933,Téléfilm Canada,764807
933,Canada Media Fund | Fonds des médias du Canada,764807
933,Gouvernement du Québec,764807
933,Le Fonds Harold Greenberg,764807
934,,686632
935,Tumblehead Animation Studio,740359
935,"The Animation Workshop, Viborg (DK)",740359
936,SD Entertainment,36007
936,The Hatchery,36007
936,Kidtoon Films,36007
936,20th Century Fox Home Entertainment,36007
936,American Greetings,36007
937,Spark Plug Entertainment,258716
937,Allumination Filmworks,258716
937,Sterling Entertainment,258716
938,France 3 Cinéma,589973
938,Mac Guff Ligne,589973
938,Pictanovo,589973
938,StudioCanal,589973
938,RTBF,589973
939,Alias Research Inc.,214159
940,GDC Productions,14152
940,BloodWorks,14152
941,Rolling Pictures,508710
941,KinoAtis,508710
941,PFX,508710
941,uMedia,508710
941,Grid Animation,508710
942,,81670
943,,422229
944,The Asylum,398362
945,Disney Junior,278614
945,Nelvana,278614
946,Ringling College of Art + Design,908115
947,Prevalent Entertainment,114568
948,,129853
949,The Asylum,425936
950,OCON Studios,226673
950,China Entertainment Corporation,226673
951,,1187998
952,WOWNow Entertainment,845587
953,Spark Plug Entertainment,235141
954,Spark Plug Entertainment,101923
954,Anchor Bay Entertainment,101923
955,Not Just Music,1330173
955,MiC,1330173
956,Video Brinquedo,374746
957,Ruthless Studios,784281
958,AMedia,77742
959,,737525
960,DYN Entertainment,31250
961,,1457178
962,,252778
963,"Deos Video, INC.",494902
964,Video Brinquedo,52328
965,Spark Plug Entertainment,717808
966,Original Force Animation,1653994
966,Tencent Video,1653994
967,Nintendo,474946
967,Paramount Home Entertainment,474946
967,Seville Pictures,474946
967,Nelvana,474946
967,France 2,474946
967,Canal+,474946
968,Autoproduction,1576811
969,The Asylum,1586587
970,Nijisanji,1570360
971,,1566339
972,Vince Collins Animation,1560551
973,,1550201
974,Warner Classic Animation,1105300
975,Artek Images,399346
976,,1537450
977,Sony Pictures Animation,1536501
978,Huston Cinematic,1523663
979,BASE Entertainment,1523377
979,PK Films,1523377
979,AHHA Corp,1523377
979,KAWI Animation,1523377
979,Springboard Entertainment,1523377
979,Robot Playground Media,1523377
979,DaSun Pictures,1523377
979,BolaLob,1523377
979,BRD Studio,1523377
979,Barunson E&A,1523377
979,Investasi Film Indonesia,1523377
979,ARENDI,1523377
980,,1520664
981,,1515529
982,Anima Vitae Point,1512207
982,Atmosphere Media,1512207
982,Maipo Film,1512207
982,NeXtFrames Animation,1512207
983,khara,1508506
984,Sanzigen,1507724
984,Slow Curve,1507724
985,Deep Flame,1500788
986,,1497213
987,Rockstar Games,1489884
987,Rockstar North,1489884
988,Valve,1488299
989,Sparkly Key Animation Studio,1488147
989,Tencent Video,1488147
989,Ran Dong Yuzhou Studio Group,1488147
990,Agora VFX Inc.,1487979
991,Moonbug Entertainment,1480503
991,Flywheel Media,1480503
991,Prime Focus,1480503
991,DreamWorks Animation,1480503
991,DNEG,1480503
992,Quantic Dream,1469099
992,Sony Computer Entertainment,1469099
993,,1464377
994,Ohio State University,1242983
995,,298008
996,,296709
997,zoe productions,312036
997,Odyssey Productions,312036
998,Anima Vitae,1455670
998,PictoryLand,1455670
998,Studio 100 Film,1455670
999,Pixar,1451567
1000,Warner Bros. Animation,663906
1000,Warner Bros. Pictures,663906
1001,StudioGOONEYS,1446746
1001,Honoo,1446746
1001,NADA Holdings,1446746
1001,Throne,1446746
1002,Jeff Lew Productions,1443838
1003,Warner Bros. Pictures Animation,1290568
1003,On the Day,1290568
1004,Pixar,1327821
1005,Toei Animation,1431089
1006,Toei Animation,1431083
1007,Shenman Entertainment,1431009
1007,Tencent Video,1431009
1007,China South Angel,1431009
1007,Xuanshi Tangmen,1431009
1008,444 Films,1416911
1009,,1416495
1010,,1416480
1011,,1406905
1012,The Animation Workshop,440447
1013,ESPN,1399199
1013,Gracie Films,1399199
1013,20th Century Animation,1399199
1014,Sparkly Key Animation Studio,1398725
1014,Tencent Penguin Pictures,1398725
1015,Rubika,1396323
1015,Supinfocom Rubika,1396323
1016,,1394610
1017,,617604
1018,20th Century Animation,1384758
1019,Pixar,1377543
1020,Point Grey Pictures,1156621
1020,Paramount Pictures,1156621
1020,Nickelodeon Movies,1156621
1020,Mikros Animation,1156621
1021,,1366790
1022,Sapir College,1355409
1023,JD Imagery,1354438
1024,Supinfocom,414429
1025,,311916
1026,Namco,949883
1027,,1332980
1028,,1329566
1029,,1329028
1030,Supinfocom,1329341
1030,Autour de Minuit,1329341
1031,,135662
1032,,1310313
1033,Utah Valley University Digital Media,1301084
1034,Rovio Animation,1300926
1034,SEGA of America,1300926
1034,Flywheel Media,1300926
1034,One Cool Films,1300926
1034,dentsu,1300926
1034,AB3 Investments,1300926
1034,Prime Focus Studios,1300926
1034,DNEG,1300926
1035,Astro Shaw,1286444
1035,Monsta Studios,1286444
1036,,345051
1037,Outside Directors Company,1281462
1038,Supinfocom,416670
1038,Rubika,416670
1038,Supinfocom Rubika,416670
1039,Metaluna Productions,1277505
1040,Les Films Action,279870
1040,Lobster,279870
1041,SAMG Entertainment,1275096
1042,IFD Films and Arts,479111
1042,Bening Studio,479111
1042,Gabah Studio,479111
1043,Digital Studio SA,310057
1044,Asahi Production,1257585
1045,Asahi Production,1257584
1046,XOXO Animation,1254265
1047,Estúdio Consequência,1250094
1048,Beijing Enlight Pictures,1249417
1048,MAGIC Animation Studio,1249417
1049,Image Entertainment,466409
1050,Illumination,1245358
1050,Universal Pictures,1245358
1051,,1245162
1052,,1245011
1053,Illumination,1244570
1053,Universal Pictures,1244570
1054,,1241997
1055,Cloudrise Pictures,1238839
1056,Everland Entertainment,420612
1057,Monster's Egg,1235424
1058,,1231806
1059,Sanzigen,1231799
1059,Bushiroad,1231799
1060,,643979
1061,,546467
1062,Fantawild Animation,1228564
1063,,1228296
1064,,1221968
1065,,1221163
1066,,1221161
1067,Whitney / Demos Productions,407043
1067,Symbolics,407043
1068,Afrika Toon,1210501
1069,,1209688
1070,Liu Bai Entertainment 留白影视,1205861
1070,Dongyang Captain Cultural Technology,1205861
1071,Autour de Minuit,1207068
1071,StudioHDK Productions,1207068
1072,,1201321
1073,,1198907
1074,,1195880
1075,Ruthless Pictures,1192996
1076,,1190624
1077,Big Idea Productions,339597
1078,,1189001
1079,,471477
1080,Spin Master,1185806
1080,Nickelodeon Movies,1185806
1080,Mikros Animation,1185806
1080,Mikros Image,1185806
1080,Domain Entertainment,1185806
1080,Paramount Pictures,1185806
1081,Metrolight Studios,1184871
1082,,1184515
1083,,1182675
1084,,1182258
1085,Yasuda Gensho Studio by Xenotoon,1179505
1085,Xenotoon,1179505
1085,movic,1179505
1086,Nickelodeon Animation Studio,1178502
1086,Nickelodeon Movies,1178502
1086,Duncan Studio,1178502
1086,Paramount Pictures,1178502
1087,Alpha Group,1174698
1087,Suzhou Unit Media,1174698
1087,Zhejiang Dongyang Xiaoyuzhou Film & TV Media,1174698
1087,Youku,1174698
1088,,1171923
1089,,319854
1090,,1154660
1091,,1153825
1092,,1153823
1093,,1153821
1094,,1153820
1095,,1153819
1096,Filmakademie Baden-Württemberg,1153625
1097,ESMA,1153065
1098,,410016
1099,Beijing Enlight Pictures,1149485
1099,Joyshipper Animation Studio,1149485
1099,Chengdu Enlight Animation,1149485
1100,FunnyFlux Entertainment,1148189
1100,Alpha Group,1148189
1100,Next Entertainment World,1148189
1100,Youku,1148189
1100,Mofei Pictures (Beijing) International Culture & Media Co.,1148189
1100,Zhejiang Dong Yang Media Production Co.,1148189
1101,CAT Studios,479367
1102,,658963
1103,Exopolis USA,1141956
1104,Academy of Art University,1141242
1105,,628690
1106,Luminar film,1134680
1106,PFX,1134680
1106,Česká televize,1134680
1106,CinemArt,1134680
1106,Human,1134680
1106,Filmpark Production,1134680
1107,Total HelpArt T.H.A.,410936
1107,Česká televize,410936
1107,PubRes,410936
1107,R.U.R.,410936
1107,AT Studio,410936
1107,Soundsquare,410936
1108,Miramar Images Inc.,466413
1109,完美鲲鹏（北京）动漫科技有限公司,1122419
1110,DNEG,1117898
1110,Dr. Seuss Enterprises,1117898
1110,Warner Bros. Pictures Animation,1117898
1110,Warner Bros. Pictures,1117898
1110,A Stern Talking To,1117898
1111,,414428
1112,Filmakademie Baden-Württemberg,546468
1113,,1109331
1114,Illumination,1108794
1114,Universal Pictures,1108794
1115,Studio Kelmadick,1107134
1116,Tylus kinas,1105270
1117,Skydance Animation,1101423
1118,,1100639
1119,,1098273
1120,,1093762
1121,,150577
1122,Pratt Institute Graduate Computer Graphics and Interactive Media,1088781
1123,Pratt Institute Graduate Computer Graphics and Interactive Media,1088768
1124,Pratt Institute Graduate Computer Graphics and Interactive Media,1088785
1125,IVI Publishing,1088780
1126,,1088775
1127,"VCC, Duesseldorf/Hamburg",1088771
1128,,1088764
1129,Pratt Institute Graduate Computer Graphics and Interactive Media,1088774
1130,Protozoa,1088788
1131,Ringling College of Art + Design,1088776
1132,Wolf & Crow,472521
1133,The Animation Workshop,1087594
1134,Pixar,1084244
1135,,1083560
1136,,488153
1137,,1077953
1138,Tencent Video,1075657
1138,BYMENT,1075657
1138,Tencent Penguin Pictures,1075657
1139,,1074371
1140,HKU University of the Arts Utrecht,387404
1141,Qvisten Animation,1069806
1142,Nickelodeon Movies,1069669
1142,Storyopolis,1069669
1142,Threshold Animation Studios,1069669
1142,Paramount Pictures,1069669
1142,Threshold Entertainment,1069669
1143,Astro Shaw,1067413
1143,Warnakala Studios,1067413
1143,Digital Durian,1067413
1144,,603501
1145,CARRIESOFT,1064734
1146,MNC Animation,1058641
1146,MNC Pictures,1058641
1147,,1051308
1148,Animaccord Animation Studio,1047097
1149,Artisan Entertainment,30338
1149,Family Home Entertainment,30338
1149,Nelvana,30338
1149,Fisher-Price,30338
1150,Cloudrise Pictures,1034404
1151,Armadillo Film,432841
1152,Metis Suns,1027936
1153,Walt Disney Animation Studios,1024604
1154,ESMA,1020999
1155,,1016474
1156,Skydance Animation,1007757
1156,Skydance Animation,1007757
1157,Marza Animation Planet,1005974
1158,Atlas Computer Laboratory,681383
1159,Supinfocom,328668
1160,Bezalel Academy of Arts and Design,456398
1161,,998337
1162,ESMA,995719
1163,Stampede Ventures,991531
1163,OddBot,991531
1163,The Mo Willems Workshop,991531
1163,Snowball Studios,991531
1164,Flipside Productions,988054
1165,Nadasdy Film,384518
1165,RTS,384518
1166,Buba Filmes,986149
1166,Um Filmes,986149
1167,,261405
1168,,520121
1169,Picofilm (CH),976388
1169,Filmproduktion R. Grünenfelder,976388
1170,Alpha-Omega Publications,433679
1171,Avant Guard Films,973917
1172,Big Idea Productions,296881
1173,,973030
1174,,973037
1175,Sanzigen,972231
1175,Bushiroad,972231
1176,,366591
1177,,970986
1178,NFTS,327292
1179,,366641
1180,Sony Wonder,466414
1181,,962817
1182,,962086
1183,,961714
1184,Nihal Nihal Nihal Productions,960924
1184,Zee Studios,960924
1185,ESMA,960968
1186,RioFilme,957838
1186,2DLab,957838
1186,O2 Filmes,957838
1187,,950903
1188,Mattel,951307
1188,Technicolor Animation,951307
1189,Ringling College of Art + Design,950765
1190,,949796
1191,Université de Provence,948102
1192,,946967
1193,,946176
1194,,576613
1195,Illumination,945322
1196,Illumination,945394
1197,,943755
1198,,943785
1199,,943753
1200,,943831
1201,,943781
1202,,943832
1203,,943541
1204,,943787
1205,Softimage,943561
1206,,943817
1207,,943804
1208,,943532
1209,,943521
1210,Aberle Films,943494
1210,Will Vinton Studios,943494
1211,Windlight Studios,943510
1212,ESMA,942179
1213,Asymmetric VFX,942020
1213,Ytinifni Pictures,942020
1214,Lilyan Productions,308835
1215,,345049
1216,ESMA,472370
1217,ESMA,617578
1218,ESMA,380109
1219,ESMA,472371
1220,Ringling College of Art + Design,940458
1221,ESMA,545018
1222,ESMA,456315
1223,ESMA,472384
1224,ESMA,631102
1225,ESMA,488042
1226,Protozoa,939974
1227,Mattel Television,938409
1228,ESMA,938010
1229,,346955
1230,ESMA,937209
1231,ESMA,936814
1232,ESMA,937073
1233,ESMA,936521
1234,ESMA,936477
1235,ESMA,936395
1236,ESMA,936493
1237,Word Entertainment,936116
1237,Everland Entertainment,936116
1238,ESMA,935765
1239,ESMA,935773
1240,ESMA,935090
1241,ESMA,935309
1242,Ohio State University,515211
1243,ESMA,934139
1244,ESMA,934152
1245,ESMA,933737
1246,ESMA,933532
1247,ESMA,933523
1248,ESMA,932852
1249,ESMA,931786
1250,ESMA,930998
1251,ESMA,931028
1252,,339000
1253,ESMA,930717
1254,ESMA,930383
1255,ESMA,930324
1256,ESMA,930011
1257,ESMA,929702
1257,TheCGBros,929702
1258,ESMA,929856
1259,Communication University of China Anima,930204
1260,ESMA,929684
1261,ESMA,929347
1262,ESMA,929341
1263,ESMA,928923
1264,ESMA,928635
1265,,928280
1266,,924941
1267,,342669
1268,Anima Vitae,680770
1268,Anima Vitae Point,680770
1268,Animoon,680770
1268,Godo Films,680770
1268,CANAL+ Polska,680770
1268,Impossible Dream Entertainment,680770
1269,Zhejiang Zhongnan Animation Co,331428
1270,Spans & Partner,920231
1271,,919693
1272,"Computer Graphics Research Group, Ohio State University",919341
1273,,569465
1274,,919333
1275,"Computer Graphics Research Group, Ohio State University",919338
1276,Sony Pictures Imageworks,919334
1277,Essential Pictures,919332
1278,Art Center College of Design,919337
1278,California Institute of Technology (Caltech),919337
1279,Symbolics Inc.,919342
1280,Ringling College of Art + Design,919101
1281,ESMA,919102
1282,Shogakukan,917696
1283,,403937
1284,,915676
1285,Provincia di Bergamo,915193
1285,Studio Bozzetto,915193
1286,,914233
1287,,914067
1288,Columbia Pictures,911916
1288,Sony Pictures Animation,911916
1288,Lord Miller,911916
1288,Pascal Pictures,911916
